"Ploidy_level","Ploidy_levelunknown","geneticSexID","geneticSexIDunknown","Cos.aspect","Elevation","delta_t","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","PPT.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_average","n_A_final_average","n_S_final_average","n_R_final_average","longevity_90_final_average","basal_area_density_final_average","index"
"diploid","0","male","0",-1,2800,2.5,0.121823952990875,0.0075900713415852,"param_sweep_18_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.263834430931712,0.00339423094611367,12.7741193425417,0.141852842841849,0.12300316926869,0.00692031020440763,49,0.00248699765518061,18
"diploid","0","male","0",-1,2800,2.5,3.09307482414008e-06,6.92945070926553e-07,"param_sweep_18_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,30.28853910226,0.00206922545873628,0.00161388213241191,0.00012788187101223,34,3.4441127631585e-05,18
"diploid","0","male","0",-1,2800,2.5,2.05477604634645e-06,0,"param_sweep_18_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,28.3928691669035,0.000931828008234913,0.00109081414839289,6.50169760275505e-05,26,1.0843855158058e-05,18
"diploid","0","male","0",-1,2800,2.5,0.103571739517592,0.0149727262693472,"param_sweep_18_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.226615215447378,0.00555319587655349,17.31072141498,0.485637793382692,0.106118854517572,0.0105937066426619,102,0.0158042306869656,18
"diploid","0","male","0",-1,2800,2.5,0.229380472766012,0.0483455436043457,"param_sweep_18_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,5.40053372826823,1.2239284999113,0.218112956556313,0.0449680847992529,51,0.00292892834034564,18
"diploid","0","male","0",-1,2800,2.5,6.96419263219721e-15,8.92121828489536e-16,"param_sweep_18_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,35.4214243396297,0.000475134092202932,0.000917546877959411,2.49876636014587e-05,34,8.52052738840624e-06,18
"diploid","0","male","0",-1,2800,2.5,0.0748276284099624,0.00929448602250237,"param_sweep_18_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.138816523617691,0.00323864530190382,15.7066651724421,0.229425717472164,0.0813609631914336,0.00822720047590449,72,0.00609996580207359,18
"diploid","0","male","0",-1,2800,2.5,2.06227542631233e-06,6.47643041090942e-07,"param_sweep_18_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,24.2127644704605,0.0114639269360044,0.00418110453299701,0.000523767724761686,45,0.000346027870586911,18
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.6437669499387,1.3336385920543e-25,0,0,25,2.57658893777688e-26,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.7508370736926,6.8585387349661e-29,0,0,41,1.3318360620863e-29,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4262479402188,2.06544621148229e-20,0,0,37,3.9487839774753e-21,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3816767044653,5.9100936999491e-21,0,0,21,1.12694509953132e-21,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2552418875791,5.03077352320515e-19,0,0,25,9.52843559400831e-20,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.6472490796681,3.52251407247675e-27,0,0,33,6.83522651311721e-28,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5876007270693,1.08882412014597e-23,0,0,38,2.09488888034517e-24,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5549365357405,1.16067053473784e-23,0,0,24,2.23459620042779e-24,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4107651370593,5.43039569452931e-20,0,0,35,1.04072337507065e-20,19
"triploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_19_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.6544464119381,7.96426384358848e-25,0,0,31,1.54008336865447e-25,19
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5862709555594,3.91258655549841e-23,0,0,37,7.53487264039183e-24,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5238966883442,5.77118648931573e-22,0,0,56,1.10831263437142e-22,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2287455086086,4.9016835918309e-17,0,0,37,9.27878607096556e-18,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2875846584698,2.80247774456699e-18,0,0,31,5.31468186262773e-19,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,48.9609034241167,1.67202727656811e-15,0,0,25,3.12052013499826e-16,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5347593221559,5.13688372072581e-23,0,0,46,9.90737302483213e-24,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.391176542771,5.92168453813233e-19,0,0,67,1.12786241348939e-19,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3666968041391,2.22393853078695e-19,0,0,26,4.24047537182068e-20,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2557443939172,6.94199371775908e-17,0,0,46,1.3188662517905e-17,20
"triploid","0","male","0",-1,2800,2.5,0,0,"param_sweep_20_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4841130645665,3.21572687051506e-20,0,0,38,6.1637620407282e-21,20
"diploid","0","female","0",1,2800,2.5,0,0,"param_sweep_21_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5180903839166,1.35807417465316e-20,0,0,70,2.60560622622529e-21,21
"diploid","0","female","0",1,2800,2.5,0,0,"param_sweep_21_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5448193666697,2.99208784020221e-22,0,0,63,5.7513569443001e-23,21
"diploid","0","female","0",1,2800,2.5,0,0,"param_sweep_21_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3627337990074,4.24835945169461e-17,0,0,84,8.08737600934399e-18,21
"diploid","0","female","0",1,2800,2.5,4.23424617811388e-15,1.79836170989122e-16,"param_sweep_21_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,34.2321190166885,0.000225132382262163,0.000557867519128795,9.27311933967878e-06,49,5.21972200726827e-06,21
"diploid","0","female","0",1,2800,2.5,0.00168716602675074,0.000210317320020557,"param_sweep_21_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,16.6145807962326,0.0657883658588318,0.0279777285954892,0.00217012986470004,76,0.00199052243651002,21
"diploid","0","female","0",1,2800,2.5,0.0117128121970689,0.00124662043056765,"param_sweep_21_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,32.1000392320301,0.00956741257303635,0.0161728689366453,0.000513672436035681,59,0.000264062312292474,21
"diploid","0","female","0",1,2800,2.5,0,0,"param_sweep_21_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2853351477839,3.53641252014561e-17,0,0,73,6.69914692179642e-18,21
"diploid","0","female","0",1,2800,2.5,1.45102528718376e-05,0,"param_sweep_21_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,21.395212133576,0.000939770834127566,0.0193940394248719,3.19328882415102e-05,74,3.22256355746333e-05,21
"diploid","0","female","0",1,2800,2.5,0,0,"param_sweep_21_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4591093718047,5.7432257546102e-20,0,0,64,1.10252108314481e-20,21
"diploid","0","female","0",1,2800,2.5,0,0,"param_sweep_21_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.8383442747867,2.87978334266868e-29,0,0,64,5.61446288322882e-30,21
"diploid","0","male","0",1,2800,2.5,0,0,"param_sweep_22_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.461296042334,2.9967478189242e-19,0,0,77,5.73274604024594e-20,22
"diploid","0","male","0",1,2800,2.5,0,0,"param_sweep_22_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2608424431021,1.32230873999484e-16,0,0,72,2.50486908666944e-17,22
"diploid","0","male","0",1,2800,2.5,0.515958708055721,0.040059751780188,"param_sweep_22_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,5.08710330588544,1.21189397613901,0.518657202153615,0.0620790457502112,44,0.00252483397848121,22
"diploid","0","male","0",1,2800,2.5,2.89357092401005e-06,1.10521523876195e-07,"param_sweep_22_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,28.6323902529874,0.000957048207532913,0.00150990346741519,3.40276313257084e-05,68,2.53398314086631e-05,22
"diploid","0","male","0",1,2800,2.5,0.123258584670986,0.0157908786614096,"param_sweep_22_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.50345955890334,0.981863069209339,0.112204167117881,0.0205064123733866,105,0.00733058623752821,22
"diploid","0","male","0",1,2800,2.5,0.167715649340793,0.0270106248771223,"param_sweep_22_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.623197376914297,0.012974424297658,7.46777845756364,1.01395866513605,0.181854066314256,0.0225386055452261,100,0.0052460639636023,22
"diploid","0","male","0",1,2800,2.5,0,0,"param_sweep_22_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.0268580995828,6.71510990092146e-14,0,0,85,1.25500231844847e-14,22
"diploid","0","male","0",1,2800,2.5,0.0504335690856645,0.0121231553624933,"param_sweep_22_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,15.6174724015188,0.472636848588657,0.0717673606534683,0.00916031148549613,106,0.0123815296642648,22
"diploid","0","male","0",1,2800,2.5,0,0,"param_sweep_22_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3127325161128,4.08974985248045e-17,0,0,74,7.78823388891263e-18,22
"diploid","0","male","0",1,2800,2.5,0,0,"param_sweep_22_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.6966136365223,2.29204959102434e-24,0,0,70,4.43737349905153e-25,22
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4464279380304,1.95310020636847e-19,0,0,61,3.73371393647147e-20,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3324255292342,9.88935745698574e-19,0,0,39,1.88173966679244e-19,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2658067091753,1.38772082412724e-15,0,0,85,2.62851119323919e-16,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.026516451908,2.52831052270686e-14,0,0,46,4.72723690520697e-15,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.086376372877,1.4229588922731e-16,0,0,66,2.67677879749326e-17,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.5735204430702,5.59492057859188e-24,0,0,47,1.08120767197404e-24,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.031773928772,1.85293324469677e-14,0,0,52,3.46404246199774e-15,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3094335883778,3.60904496422467e-17,0,0,70,6.8550297529805e-18,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.358096299496,2.37041035289833e-18,0,0,51,4.52736254340691e-19,23
"triploid","0","female","0",1,2800,2.5,0,0,"param_sweep_23_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.6321179429105,7.31886127392871e-23,0,0,66,1.41260375198207e-23,23
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.381227683053,5.55554480359921e-18,0,0,73,1.05839781269762e-18,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,48.9794621691178,9.8174079954605e-14,0,0,53,1.83281314029021e-14,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.0221848364283,1.1764331755684e-12,0,0,90,2.19906761341181e-13,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,48.8983615464133,7.59013977849586e-13,0,0,65,1.40899799333201e-13,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,48.7309431096474,2.79377422418937e-13,0,0,67,5.16336167183235e-14,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4529165660698,1.89723940276355e-20,0,0,66,3.64212605997408e-21,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,48.677620516122,2.42307077977689e-11,0,0,79,4.44256765416266e-12,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.0573335358659,5.95945327227812e-14,0,0,77,1.11689762928647e-14,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.1946641670439,1.35240737188961e-15,0,0,66,2.55945697485661e-16,24
"triploid","0","male","0",1,2800,2.5,0,0,"param_sweep_24_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.455899511712,1.02721323165943e-18,0,0,73,1.96457547172724e-19,24
"diploid","0","female","0",-1,3200,2.5,0.208947042268433,0,"param_sweep_25_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.295916303589611,0,9.26108746018819,0.0670784005021006,0.230205381240456,0.00792505123652368,5,0.000433509794906874,25
"diploid","0","female","0",-1,3200,2.5,0.316295843731675,0.0107986156022839,"param_sweep_25_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.559318046842006,0.00329789480522164,10.834101990323,0.0502083226118465,0.319520285875274,0.00552723521696518,20,0.00055115585084536,25
"diploid","0","female","0",-1,3200,2.5,0.186237248472614,0.0154924366938878,"param_sweep_25_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.403956433269255,0.00607020897843432,9.52516996651588,0.115965231856432,0.188463449940909,0.0115161488491916,23,0.001050215962449,25
"diploid","0","female","0",-1,3200,2.5,0.152629754987603,0.0157163560012777,"param_sweep_25_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.7615772076867,0.0825900196295919,0.117450911130018,0.00976152414339409,21,0.000562299634480621,25
"diploid","0","female","0",-1,3200,2.5,0.143523867842625,0.00547505132567631,"param_sweep_25_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.210718478597542,0.00225845504407867,7.42424759522679,0.0438885699689301,0.12944912199462,0.00640161031378148,5,0.000225911054665084,25
"diploid","0","female","0",-1,3200,2.5,0.253954262790781,0.0070332438730169,"param_sweep_25_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.374263410723007,0.00176701319912949,8.23581538434026,0.0387586656572657,0.262123120028736,0.00569106968620837,5,0.00024636630153398,25
"diploid","0","female","0",-1,3200,2.5,0.194529165363625,0.0192633939928688,"param_sweep_25_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.241703926491263,0.0089665088143417,11.5324893429886,0.246302213227175,0.179590669719685,0.0164832606554531,35,0.00374100760079205,25
"diploid","0","female","0",-1,3200,2.5,0.195078586686421,0,"param_sweep_25_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.186026754041555,0.000715523281620438,11.8419163445936,0.000783965159063294,0.194540112963366,0.000112122886768658,10,5.09961539077806e-06,25
"diploid","0","female","0",-1,3200,2.5,0.274545640767317,0.0165858204910246,"param_sweep_25_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.399879394296797,0.00412516893061306,12.8716814764468,0.0775047131847835,0.294570409019633,0.00664744266089905,25,0.00124518438944434,25
"diploid","0","female","0",-1,3200,2.5,0.171510644734439,0.0265024412660157,"param_sweep_25_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.3674470515207,0.0591145383823226,11.3059943940415,0.291639130774923,0.176506741467667,0.0196080806546521,36,0.00401627900803394,25
"diploid","0","male","0",-1,3200,2.5,0.0914986831497356,0.0106755778629933,"param_sweep_26_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.253588236474415,0.00384608271346822,11.4334855287575,0.503572137221712,0.103408244404618,0.0194463040861957,68,0.00739792856629888,26
"diploid","0","male","0",-1,3200,2.5,0.288237421238083,0.00830037617085365,"param_sweep_26_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.561695104407689,0.00267370805737894,11.6435603068151,0.217198107708326,0.28863111241465,0.0133208919909504,36,0.00336399881415097,26
"diploid","0","male","0",-1,3200,2.5,0.172526782353247,0.0166746330387065,"param_sweep_26_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.376065768377501,0.00673231652917768,8.71574007081264,0.36145309425144,0.174298894712805,0.0257456041870562,33,0.00281862055197369,26
"diploid","0","male","0",-1,3200,2.5,0.164140825607787,0.0154934765274638,"param_sweep_26_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,13.7155212767091,0.34211041889036,0.142636032414445,0.0121635569559256,84,0.0073011984968678,26
"diploid","0","male","0",-1,3200,2.5,0.191319716859406,0.0104958786327288,"param_sweep_26_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.256036876392245,0.00383567538955596,7.87325472443377,0.121153141044902,0.169734242976717,0.013515694392965,14,0.000749648553576933,26
"diploid","0","male","0",-1,3200,2.5,0.191516783452297,0.0119821504976227,"param_sweep_26_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.354694597933762,0.00364169077920536,11.260141680473,0.223067611396633,0.210529944077914,0.014300985210066,37,0.00306013103404521,26
"diploid","0","male","0",-1,3200,2.5,0.290666213793696,0.0298139537048615,"param_sweep_26_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.213696323775191,0.00952758719438995,5.77032751382053,1.13942986179783,0.288851507154965,0.0359780750453321,69,0.00317322101248882,26
"diploid","0","male","0",-1,3200,2.5,0.234463946879386,0.0067358085073545,"param_sweep_26_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.2356561990461,0.00163735813960634,9.68173570290559,0.0449709443926134,0.239070880429724,0.00452715980973578,23,0.000422497507078002,26
"diploid","0","male","0",-1,3200,2.5,0.118022219107324,0.0272181252286875,"param_sweep_26_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.461735571481405,0.0127767008995852,12.6224023938918,0.571750442815894,0.174362117980182,0.0222059743479716,66,0.00995094479095168,26
"diploid","0","male","0",-1,3200,2.5,0.136613402995548,0.0417430549413599,"param_sweep_26_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.519324243858591,0.133572867853065,5.87842359424886,0.933055683395212,0.143502073385447,0.0364689837002347,52,0.00268816689137903,26
"triploid","0","female","0",-1,3200,2.5,0.283172343967615,0,"param_sweep_27_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,15.5274954095915,0.00258503846715922,0.210231817362573,0.000386675092150151,5,1.13341192921517e-05,27
"triploid","0","female","0",-1,3200,2.5,0.364610135645475,0.011657653821937,"param_sweep_27_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.623207808312425,0.0033639015861777,9.05890900117143,0.0216075765119169,0.362523833541953,0.00381228552193506,6,0.000124715421833318,27
"triploid","0","female","0",-1,3200,2.5,0.223356919159452,0.0110076744052878,"param_sweep_27_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.526425929139277,0.00408145222533318,9.44959288933102,0.0436759697497508,0.202206169518245,0.00499114110359574,14,0.000347628459305225,27
"triploid","0","female","0",-1,3200,2.5,0.0191602402648982,0,"param_sweep_27_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.36831295411057,0.00861934813701602,0.058518421199733,0.00141153037782013,5,3.81045692835305e-05,27
"triploid","0","female","0",-1,3200,2.5,0.00235453608212537,0,"param_sweep_27_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.07647429355419,0.0047815428310777,0.0483585697032408,0.000715949916470333,5,2.08201103954334e-05,27
"triploid","0","female","0",-1,3200,2.5,0.304977019626522,0.00614757234285908,"param_sweep_27_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.430452423714653,0.00147305650181772,7.48189822129141,0.0232660738918312,0.305577835843907,0.00410933922219901,5,0.000112771109786273,27
"triploid","0","female","0",-1,3200,2.5,0.0548626580072977,0.00411275143158629,"param_sweep_27_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.64541101150725,0.0198505154204727,0.0768909451402915,0.00265882169002614,5,0.00011740267153468,27
"triploid","0","female","0",-1,3200,2.5,0.0172250366346562,0,"param_sweep_27_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,18.6789340295798,9.36800308227183e-05,0.0713720965074453,1.42698083996878e-05,7,5.2412186282916e-07,27
