"geneticSexID","Ploidy_level","n_medium_trees","Cos.aspect","population_density_m2","size_mean","size_sd","site_code","site_type","year","replicate","lambda","X.UTM","Y.UTM","Watershed","Elevation","Slope","Canopy_openness","Summer.Insolation","Soil.type"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,1,0.944961318503355,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,2,0.978830772749954,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,3,0.988062285260181,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,4,0.957724495666488,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,5,0.963990905877554,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,6,0.961779587140539,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,7,0.952681952494165,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,8,0.966644903326642,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,9,0.969262059394818,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.491281553198301,0.105226408655799,25.3,6.99961767550515,"JOGHL","random",2020,10,0.968479172611048,322235.836810611,4312059.8814699,"Oh-be-Joyful Creek-Slate River",3005.55504130155,24.8393008445043,1,22.2096366882324,"Scree"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,1,0.94742101231777,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,2,0.979897684700816,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,3,0.990733742717879,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,4,0.958104249609544,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,5,0.964958790826804,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,6,0.962943549710969,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,7,0.955162157549192,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,8,0.966942396951462,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,9,0.96978017276925,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.458766643379867,0.0730738948998603,32.9,6.99961767550515,"JOVV","grid",2018,10,0.969014606409225,324716.298986887,4308748.34460066,"Oh-be-Joyful Creek-Slate River",2828.56099332326,16.3419964887144,4,21.8524208068848,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,1,0.920584991176365,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,2,0.958682720779345,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,3,1.0090664918371,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,4,0.976579234611234,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,5,0.948709185679308,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,6,0.946951303598307,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,7,0.896869331718963,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,8,0.949710507100028,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,9,0.961903050939954,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",0,-0.889658221475477,0.0884194128288304,28.4,6.99961767550515,"JQFYC","random",2020,10,0.969603725919778,321648.679670921,4303014.88434878,"Coal Creek",2957.31895845068,14.8904201341694,3,22.8998432159424,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,1,0.947229800924621,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,2,0.980735657695591,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,3,0.98541223334162,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,4,0.96254683096537,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,5,0.963998127865395,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,6,0.961363138401891,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,7,0.952692721399967,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,8,0.969778282658279,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,9,0.9704168434173,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"M","Triploid",2,-0.551134462836769,0.0884194128288304,19.5090909090909,11.3604097237252,"JSAXZ","random",2020,10,0.971466562219329,326746.79217307,4310588.67749849,"Washington Gulch-Slate River",3046.90132622427,19.4040392505234,5,22.2710018157959,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,1,0.930808945558756,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,2,0.897874473938385,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,3,0.882248031257635,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,4,0.89391652053755,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,5,0.94530009748211,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,6,0.915812127666773,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,7,0.906980976503192,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,8,0.936783793458244,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,9,0.928503245895854,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
"F","Triploid",0,-0.553069920642015,0.0668577790766206,29.4,6.99961767550515,"JSIA","grid",2018,10,0.780306209838168,324615.649272843,4308669.51848675,"Oh-be-Joyful Creek-Slate River",2800.17184352487,14.2328935411795,4,21.8076763153076,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,1,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,2,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,3,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,4,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,5,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,6,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,7,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,8,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,9,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
NA,"Triploid",0,-0.731151911797276,0.0979716485638017,29.5,6.99961767550515,"JTTN","grid",2018,10,NA,324710.807326135,4308696.30040384,"Oh-be-Joyful Creek-Slate River",2818.20086605827,13.341055243533,3,22.4132556915283,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,1,0.926860118492309,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,2,0.9038374114259,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,3,0.893419012344206,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,4,0.874688955358528,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,5,0.944971162470815,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,6,0.91196438360073,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,7,0.899761022387384,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,8,0.934456254414545,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,9,0.92359944067114,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"F","Triploid",0,-0.617144383492248,0.0979716485638017,23.4,6.99961767550515,"JXHO","grid",2018,10,0.800199446006216,324581.75759669,4308666.96143055,"Oh-be-Joyful Creek-Slate River",2792.79378879422,17.5097893489644,4,22.2308864593506,"Soil"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,1,0.913178757605476,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,2,0.94963306412567,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,3,0.995037953995998,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,4,0.958775305180459,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,5,0.943688409015631,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,6,0.944768018348461,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,7,0.870722295952745,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,8,0.933306248052942,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,9,0.96015186931403,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.973284297460149,0.0721961383600191,6,6.99961767550515,"JYWI","grid",2018,10,0.974436843568447,329742.268925424,4313071.10194037,"Middle East River",3042.23773947433,22.9175883091808,2,24.4341430664062,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,1,0.914262871003055,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,2,0.949112805779951,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,3,0.994203292966315,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,4,0.957440835004502,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,5,0.943421164962181,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,6,0.94371774744944,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,7,0.869398582361989,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,8,0.932382071120325,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,9,0.960020084343193,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.977197359630189,0.164416263524685,23.9,6.99961767550515,"KGSTM","random",2020,10,0.974756201130276,321374.664390672,4303337.85698696,"Coal Creek",3023.51100701201,15.5391096500597,4,23.6657581329346,"Talus"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,1,0.93658667152461,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,2,0.973458097725566,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,3,0.980625734546215,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,4,0.962089329508136,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,5,0.959340938585928,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,6,0.956535560269301,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,7,0.940732230882251,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,8,0.964671318392816,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,9,0.966817560724806,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Triploid",0,-0.635719700871702,0.172152453317356,23.1,6.99961767550515,"KGWC","grid",2018,10,0.966437151131855,326966.751072401,4310058.05199297,"Washington Gulch-Slate River",3002.37682327019,19.3100878974176,4,22.3319664001465,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,1,0.959660149505777,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,2,0.943268724316062,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,3,1.00966166115154,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,4,1.00028975491205,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,5,0.975883425041671,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,6,1.00000264379583,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,7,NA,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,8,NA,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,9,0.997935594398376,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Diploid",5,-0.796158643818551,0.601720011689586,21.2,6.99961767550515,"KHMSF","random",2020,10,1.00000000000024,325895.519079498,4312143.79197066,"Washington Gulch-Slate River",3087.71428693665,15.4515126980908,4,22.7751083374023,"Soil"
"M","Triploid",0,-0.386266661274871,0.150430002922396,22.1272727272727,8.23979258344418,"KJORG","random",2020,1,0.95020121956146,329169.620194642,4309483.35181504,"Washington Gulch-Slate River",2945.00654932051,15.6762527719934,4,20.8279495239258,"Soil"
"M","Triploid",0,-0.386266661274871,0.150430002922396,22.1272727272727,8.23979258344418,"KJORG","random",2020,2,0.982282254396286,329169.620194642,4309483.35181504,"Washington Gulch-Slate River",2945.00654932051,15.6762527719934,4,20.8279495239258,"Soil"
