"site_code","name","value","year","metric"
"KLVF","SWE.2023",243.983612060547,2023,"SWE"
"KLVF","SWE.2024",154.754104614258,2024,"SWE"
"KLVF","SWE.2025",15.0819673538208,2025,"SWE"
"KLVF","SWE.2026",1.8852459192276,2026,"SWE"
"KLVF","PPT.2010",81.1551104485989,2010,"PPT"
"KLVF","PPT.2011",68.0124092400074,2011,"PPT"
"KLVF","PPT.2012",95.440219938755,2012,"PPT"
"KLVF","PPT.2013",110.159045636654,2013,"PPT"
"KLVF","PPT.2014",66.6770867705345,2014,"PPT"
"KLVF","PPT.2015",105.294004976749,2015,"PPT"
"KLVF","PPT.2016",94.9890041947365,2016,"PPT"
"KLVF","PPT.2017",97.6570045948029,2017,"PPT"
"KLVF","PPT.2018",45.5430024564266,2018,"PPT"
"KLVF","PPT.2019",59.9530024826527,2019,"PPT"
"KLVF","PPT.2020",43.4940019845963,2020,"PPT"
"KLVF","PPT.2021",112.80700057745,2021,"PPT"
"KLVF","PPT.2022",82.0199987590313,2022,"PPT"
"KLVF","PPT.2023",25.9030006229877,2023,"PPT"
"KLVF","PPT.2024",83.9240003228188,2024,"PPT"
"KLVF","PPT.2025",22.0960002839565,2025,"PPT"
"KLVF","PPT.2026",49.1199993789196,2026,"PPT"
"KLYD","SWE.2010",12.967212677002,2010,"SWE"
"KLYD","SWE.2011",138.032791137695,2011,"SWE"
"KLYD","SWE.2012",0.311475425958633,2012,"SWE"
"KLYD","SWE.2013",20.5081977844238,2013,"SWE"
"KLYD","SWE.2014",39.7213096618652,2014,"SWE"
"KLYD","SWE.2015",0.770491778850555,2015,"SWE"
"KLYD","SWE.2016",12.3114757537842,2016,"SWE"
"KLYD","SWE.2017",63.5737686157227,2017,"SWE"
"KLYD","SWE.2018",13.6065578460693,2018,"SWE"
"KLYD","SWE.2019",315.344268798828,2019,"SWE"
"KLYD","SWE.2020",5.0819673538208,2020,"SWE"
"KLYD","SWE.2021",9.77049160003662,2021,"SWE"
"KLYD","SWE.2022",18.9016399383545,2022,"SWE"
"KLYD","SWE.2023",204.344268798828,2023,"SWE"
"KLYD","SWE.2024",53.3278694152832,2024,"SWE"
"KLYD","SWE.2025",7.11475419998169,2025,"SWE"
"KLYD","SWE.2026",1.14754104614258,2026,"SWE"
"KLYD","PPT.2010",81.7082900702953,2010,"PPT"
"KLYD","PPT.2011",68.8680993616581,2011,"PPT"
"KLYD","PPT.2012",94.4790510833263,2012,"PPT"
"KLYD","PPT.2013",109.675977170467,2013,"PPT"
"KLYD","PPT.2014",67.8760196864605,2014,"PPT"
"KLYD","PPT.2015",107.008005976677,2015,"PPT"
"KLYD","PPT.2016",96.2830056846142,2016,"PPT"
"KLYD","PPT.2017",98.5300031304359,2017,"PPT"
"KLYD","PPT.2018",46.9070017039776,2018,"PPT"
"KLYD","PPT.2019",60.6560020744801,2019,"PPT"
"KLYD","PPT.2020",44.0510024130344,2020,"PPT"
"KLYD","PPT.2021",113.185000658035,2021,"PPT"
"KLYD","PPT.2022",82.9989991486073,2022,"PPT"
"KLYD","PPT.2023",28.2569996714592,2023,"PPT"
"KLYD","PPT.2024",83.836998552084,2024,"PPT"
"KLYD","PPT.2025",25.2299999892712,2025,"PPT"
"KLYD","PPT.2026",48.8350006639957,2026,"PPT"
"KLZG","SWE.2010",41,2010,"SWE"
"KLZG","SWE.2011",261.967224121094,2011,"SWE"
"KLZG","SWE.2012",0.262295067310333,2012,"SWE"
"KLZG","SWE.2013",67.8688507080078,2013,"SWE"
"KLZG","SWE.2014",17.3606567382812,2014,"SWE"
"KLZG","SWE.2015",0.704918026924133,2015,"SWE"
"KLZG","SWE.2016",36.9508209228516,2016,"SWE"
"KLZG","SWE.2017",108.819671630859,2017,"SWE"
"KLZG","SWE.2018",13.5737705230713,2018,"SWE"
"KLZG","SWE.2019",334.836059570312,2019,"SWE"
"KLZG","SWE.2020",34.6557388305664,2020,"SWE"
"KLZG","SWE.2021",20.2295093536377,2021,"SWE"
"KLZG","SWE.2022",47.8688507080078,2022,"SWE"
"KLZG","SWE.2023",159.40983581543,2023,"SWE"
"KLZG","SWE.2024",41.836067199707,2024,"SWE"
"KLZG","SWE.2025",8.90163898468018,2025,"SWE"
"KLZG","SWE.2026",1.63934421539307,2026,"SWE"
"KLZG","PPT.2010",82.7503628432751,2010,"PPT"
"KLZG","PPT.2011",67.6715264320374,2011,"PPT"
"KLZG","PPT.2012",101.091806024313,2012,"PPT"
"KLZG","PPT.2013",109.858975499868,2013,"PPT"
"KLZG","PPT.2014",68.8927067518234,2014,"PPT"
"KLZG","PPT.2015",104.873006492853,2015,"PPT"
"KLZG","PPT.2016",93.8090040683746,2016,"PPT"
"KLZG","PPT.2017",99.366003215313,2017,"PPT"
"KLZG","PPT.2018",50.1770017147064,2018,"PPT"
"KLZG","PPT.2019",61.7300028204918,2019,"PPT"
"KLZG","PPT.2020",43.8080022931099,2020,"PPT"
"KLZG","PPT.2021",117.888998985291,2021,"PPT"
"KLZG","PPT.2022",84.8539987802505,2022,"PPT"
"KLZG","PPT.2023",28.2639995217323,2023,"PPT"
"KLZG","PPT.2024",83.62399995327,2024,"PPT"
"KLZG","PPT.2025",25.3900002837181,2025,"PPT"
"KLZG","PPT.2026",50.4079997241497,2026,"PPT"
"KNCV","SWE.2010",22.8852462768555,2010,"SWE"
"KNCV","SWE.2011",211.11474609375,2011,"SWE"
"KNCV","SWE.2012",0.508196711540222,2012,"SWE"
"KNCV","SWE.2013",81.6885223388672,2013,"SWE"
"KNCV","SWE.2014",85.9344253540039,2014,"SWE"
"KNCV","SWE.2015",25.4590167999268,2015,"SWE"
"KNCV","SWE.2016",32.6393432617188,2016,"SWE"
"KNCV","SWE.2017",150.655731201172,2017,"SWE"
"KNCV","SWE.2018",11.6065578460693,2018,"SWE"
"KNCV","SWE.2019",483.475402832031,2019,"SWE"
"KNCV","SWE.2020",37.163932800293,2020,"SWE"
"KNCV","SWE.2021",19.2786884307861,2021,"SWE"
"KNCV","SWE.2022",51.0655746459961,2022,"SWE"
"KNCV","SWE.2023",243.983612060547,2023,"SWE"
"KNCV","SWE.2024",154.754104614258,2024,"SWE"
"KNCV","SWE.2025",15.0819673538208,2025,"SWE"
"KNCV","SWE.2026",1.8852459192276,2026,"SWE"
"KNCV","PPT.2010",85.6004442572594,2010,"PPT"
"KNCV","PPT.2011",72.3888225853443,2011,"PPT"
"KNCV","PPT.2012",97.1479671895504,2012,"PPT"
"KNCV","PPT.2013",113.097776919603,2013,"PPT"
"KNCV","PPT.2014",68.6327533721924,2014,"PPT"
"KNCV","PPT.2015",112.74100497365,2015,"PPT"
"KNCV","PPT.2016",95.4450054168701,2016,"PPT"
"KNCV","PPT.2017",97.7090036273003,2017,"PPT"
"KNCV","PPT.2018",43.352001786232,2018,"PPT"
"KNCV","PPT.2019",59.8820032775402,2019,"PPT"
"KNCV","PPT.2020",44.2280021905899,2020,"PPT"
"KNCV","PPT.2021",115.853000044823,2021,"PPT"
"KNCV","PPT.2022",85.2079998850822,2022,"PPT"
"KNCV","PPT.2023",25.6779993772507,2023,"PPT"
"KNCV","PPT.2024",91.144000262022,2024,"PPT"
"KNCV","PPT.2025",23.9489997029305,2025,"PPT"
"KNCV","PPT.2026",51.2239997684956,2026,"PPT"
"KNTIE","SWE.2010",33.7377052307129,2010,"SWE"
"KNTIE","SWE.2011",221.934432983398,2011,"SWE"
"KNTIE","SWE.2012",0.639344215393066,2012,"SWE"
"KNTIE","SWE.2013",75.3606567382812,2013,"SWE"
"KNTIE","SWE.2014",236.47541809082,2014,"SWE"
"KNTIE","SWE.2015",188.016387939453,2015,"SWE"
"KNTIE","SWE.2016",68.5081939697266,2016,"SWE"
"KNTIE","SWE.2017",92.7377014160156,2017,"SWE"
"KNTIE","SWE.2018",20.7049179077148,2018,"SWE"
"KNTIE","SWE.2019",195.918029785156,2019,"SWE"
"KNTIE","SWE.2020",36.3442611694336,2020,"SWE"
"KNTIE","SWE.2021",7.80327892303467,2021,"SWE"
"KNTIE","SWE.2022",44.8360633850098,2022,"SWE"
"KNTIE","SWE.2023",187.245895385742,2023,"SWE"
"KNTIE","SWE.2024",157.393447875977,2024,"SWE"
"KNTIE","SWE.2025",29.5081977844238,2025,"SWE"
"KNTIE","SWE.2026",12.1639347076416,2026,"SWE"
"KNTIE","PPT.2010",91.5202626883984,2010,"PPT"
"KNTIE","PPT.2011",85.8919448554516,2011,"PPT"
"KNTIE","PPT.2012",98.4977297782898,2012,"PPT"
"KNTIE","PPT.2013",128.447162389755,2013,"PPT"
"KNTIE","PPT.2014",83.5164024829865,2014,"PPT"
"KNTIE","PPT.2015",145.052007704973,2015,"PPT"
"KNTIE","PPT.2016",94.0120040476322,2016,"PPT"
"KNTIE","PPT.2017",95.9410035312176,2017,"PPT"
"KNTIE","PPT.2018",35.7930016219616,2018,"PPT"
"KNTIE","PPT.2019",59.4230034947395,2019,"PPT"
"KNTIE","PPT.2020",48.3040021657944,2020,"PPT"
"KNTIE","PPT.2021",117.403999209404,2021,"PPT"
"KNTIE","PPT.2022",80.474000453949,2022,"PPT"
"KNTIE","PPT.2023",23.5379996299744,2023,"PPT"
"KNTIE","PPT.2024",99.7210020124912,2024,"PPT"
"KNTIE","PPT.2025",33.2049996256828,2025,"PPT"
"KNTIE","PPT.2026",57.6850005090237,2026,"PPT"
"KQTMD","SWE.2010",22.8852462768555,2010,"SWE"
"KQTMD","SWE.2011",211.11474609375,2011,"SWE"
"KQTMD","SWE.2012",0.508196711540222,2012,"SWE"
"KQTMD","SWE.2013",81.6885223388672,2013,"SWE"
"KQTMD","SWE.2014",85.9344253540039,2014,"SWE"
"KQTMD","SWE.2015",25.4590167999268,2015,"SWE"
"KQTMD","SWE.2016",32.6393432617188,2016,"SWE"
"KQTMD","SWE.2017",150.655731201172,2017,"SWE"
"KQTMD","SWE.2018",11.6065578460693,2018,"SWE"
"KQTMD","SWE.2019",483.475402832031,2019,"SWE"
"KQTMD","SWE.2020",37.163932800293,2020,"SWE"
"KQTMD","SWE.2021",19.2786884307861,2021,"SWE"
"KQTMD","SWE.2022",51.0655746459961,2022,"SWE"
"KQTMD","SWE.2023",243.983612060547,2023,"SWE"
"KQTMD","SWE.2024",154.754104614258,2024,"SWE"
"KQTMD","SWE.2025",15.0819673538208,2025,"SWE"
"KQTMD","SWE.2026",1.8852459192276,2026,"SWE"
"KQTMD","PPT.2010",85.6004442572594,2010,"PPT"
"KQTMD","PPT.2011",72.3888225853443,2011,"PPT"
"KQTMD","PPT.2012",97.1479671895504,2012,"PPT"
"KQTMD","PPT.2013",113.097776919603,2013,"PPT"
"KQTMD","PPT.2014",68.6327533721924,2014,"PPT"
"KQTMD","PPT.2015",112.74100497365,2015,"PPT"
"KQTMD","PPT.2016",95.4450054168701,2016,"PPT"
"KQTMD","PPT.2017",97.7090036273003,2017,"PPT"
"KQTMD","PPT.2018",43.352001786232,2018,"PPT"
"KQTMD","PPT.2019",59.8820032775402,2019,"PPT"
"KQTMD","PPT.2020",44.2280021905899,2020,"PPT"
"KQTMD","PPT.2021",115.853000044823,2021,"PPT"
"KQTMD","PPT.2022",85.2079998850822,2022,"PPT"
"KQTMD","PPT.2023",25.6779993772507,2023,"PPT"
"KQTMD","PPT.2024",91.144000262022,2024,"PPT"
"KQTMD","PPT.2025",23.9489997029305,2025,"PPT"
"KQTMD","PPT.2026",51.2239997684956,2026,"PPT"
"KTDS","SWE.2010",22.8852462768555,2010,"SWE"
"KTDS","SWE.2011",211.11474609375,2011,"SWE"
"KTDS","SWE.2012",0.508196711540222,2012,"SWE"
"KTDS","SWE.2013",81.6885223388672,2013,"SWE"
"KTDS","SWE.2014",85.9344253540039,2014,"SWE"
"KTDS","SWE.2015",25.4590167999268,2015,"SWE"
"KTDS","SWE.2016",32.6393432617188,2016,"SWE"
"KTDS","SWE.2017",150.655731201172,2017,"SWE"
"KTDS","SWE.2018",11.6065578460693,2018,"SWE"
"KTDS","SWE.2019",483.475402832031,2019,"SWE"
"KTDS","SWE.2020",37.163932800293,2020,"SWE"
"KTDS","SWE.2021",19.2786884307861,2021,"SWE"
"KTDS","SWE.2022",51.0655746459961,2022,"SWE"
"KTDS","SWE.2023",243.983612060547,2023,"SWE"
"KTDS","SWE.2024",154.754104614258,2024,"SWE"
"KTDS","SWE.2025",15.0819673538208,2025,"SWE"
"KTDS","SWE.2026",1.8852459192276,2026,"SWE"
"KTDS","PPT.2010",85.6004442572594,2010,"PPT"
"KTDS","PPT.2011",72.3888225853443,2011,"PPT"
"KTDS","PPT.2012",97.1479671895504,2012,"PPT"
"KTDS","PPT.2013",113.097776919603,2013,"PPT"
"KTDS","PPT.2014",68.6327533721924,2014,"PPT"
"KTDS","PPT.2015",112.74100497365,2015,"PPT"
"KTDS","PPT.2016",95.4450054168701,2016,"PPT"
"KTDS","PPT.2017",97.7090036273003,2017,"PPT"
"KTDS","PPT.2018",43.352001786232,2018,"PPT"
"KTDS","PPT.2019",59.8820032775402,2019,"PPT"
"KTDS","PPT.2020",44.2280021905899,2020,"PPT"
"KTDS","PPT.2021",115.853000044823,2021,"PPT"
"KTDS","PPT.2022",85.2079998850822,2022,"PPT"
"KTDS","PPT.2023",25.6779993772507,2023,"PPT"
"KTDS","PPT.2024",91.144000262022,2024,"PPT"
"KTDS","PPT.2025",23.9489997029305,2025,"PPT"
"KTDS","PPT.2026",51.2239997684956,2026,"PPT"
"KVEI","SWE.2010",11.8524589538574,2010,"SWE"
"KVEI","SWE.2011",197.245895385742,2011,"SWE"
"KVEI","SWE.2012",0.786885261535645,2012,"SWE"
"KVEI","SWE.2013",64,2013,"SWE"
"KVEI","SWE.2014",191.524597167969,2014,"SWE"
"KVEI","SWE.2015",303.311462402344,2015,"SWE"
"KVEI","SWE.2016",137.065567016602,2016,"SWE"
"KVEI","SWE.2017",201.508193969727,2017,"SWE"
"KVEI","SWE.2018",42,2018,"SWE"
"KVEI","SWE.2019",405.475402832031,2019,"SWE"
"KVEI","SWE.2020",74.1311492919922,2020,"SWE"
"KVEI","SWE.2021",51.3770484924316,2021,"SWE"
"KVEI","SWE.2022",59.0491790771484,2022,"SWE"
"KVEI","SWE.2023",298.426239013672,2023,"SWE"
"KVEI","SWE.2024",256.721313476562,2024,"SWE"
"KVEI","SWE.2025",47.8524589538574,2025,"SWE"
"KVEI","SWE.2026",19.1475410461426,2026,"SWE"
"KVEI","PPT.2010",92.9814110994339,2010,"PPT"
"KVEI","PPT.2011",85.0836920142174,2011,"PPT"
"KVEI","PPT.2012",101.263194233179,2012,"PPT"
"KVEI","PPT.2013",133.52810806036,2013,"PPT"
"KVEI","PPT.2014",85.716201543808,2014,"PPT"
"KVEI","PPT.2015",149.587005674839,2015,"PPT"
"KVEI","PPT.2016",99.1410057842731,2016,"PPT"
"KVEI","PPT.2017",99.561004281044,2017,"PPT"
"KVEI","PPT.2018",36.5730013251305,2018,"PPT"
"KVEI","PPT.2019",58.3410030007362,2019,"PPT"
"KVEI","PPT.2020",48.474002212286,2020,"PPT"
"KVEI","PPT.2021",120.347998410463,2021,"PPT"
"KVEI","PPT.2022",83.5119994282722,2022,"PPT"
"KVEI","PPT.2023",24.7380002737045,2023,"PPT"
"KVEI","PPT.2024",104.470998942852,2024,"PPT"
"KVEI","PPT.2025",33.9249996244907,2025,"PPT"
"KVEI","PPT.2026",59.4269984960556,2026,"PPT"
"KXAYQ","SWE.2010",7.91803312301636,2010,"SWE"
"KXAYQ","SWE.2011",136.639343261719,2011,"SWE"
"KXAYQ","SWE.2012",0.5573770403862,2012,"SWE"
"KXAYQ","SWE.2013",17.6065578460693,2013,"SWE"
"KXAYQ","SWE.2014",20.803279876709,2014,"SWE"
"KXAYQ","SWE.2015",0.950819730758667,2015,"SWE"
"KXAYQ","SWE.2016",5.03278684616089,2016,"SWE"
"KXAYQ","SWE.2017",46.5737724304199,2017,"SWE"
"KXAYQ","SWE.2018",1.80327868461609,2018,"SWE"
"KXAYQ","SWE.2019",140.245895385742,2019,"SWE"
"KXAYQ","SWE.2020",2.06557369232178,2020,"SWE"
"KXAYQ","SWE.2021",11.967212677002,2021,"SWE"
"KXAYQ","SWE.2022",38.3114776611328,2022,"SWE"
"KXAYQ","SWE.2023",120.950820922852,2023,"SWE"
"KXAYQ","SWE.2024",81.4918060302734,2024,"SWE"
"KXAYQ","SWE.2025",5.9180326461792,2025,"SWE"
"KXAYQ","SWE.2026",1.72131145000458,2026,"SWE"
"KXAYQ","PPT.2010",85.1584127247334,2010,"PPT"
"KXAYQ","PPT.2011",72.4720428884029,2011,"PPT"
"KXAYQ","PPT.2012",97.7424857914448,2012,"PPT"
"KXAYQ","PPT.2013",113.752229630947,2013,"PPT"
"KXAYQ","PPT.2014",70.8129106760025,2014,"PPT"
"KXAYQ","PPT.2015",117.159004747868,2015,"PPT"
"KXAYQ","PPT.2016",96.2610033750534,2016,"PPT"
"KXAYQ","PPT.2017",96.714004099369,2017,"PPT"
"KXAYQ","PPT.2018",39.2950015962124,2018,"PPT"
"KXAYQ","PPT.2019",56.6760025024414,2019,"PPT"
"KXAYQ","PPT.2020",43.4480016827583,2020,"PPT"
"KXAYQ","PPT.2021",111.309001177549,2021,"PPT"
"KXAYQ","PPT.2022",86.4260006844997,2022,"PPT"
"KXAYQ","PPT.2023",26.3130001425743,2023,"PPT"
"KXAYQ","PPT.2024",92.972000181675,2024,"PPT"
"KXAYQ","PPT.2025",25.7199999988079,2025,"PPT"
"KXAYQ","PPT.2026",53.8369997143745,2026,"PPT"
"KZXQJ","SWE.2010",50.4098358154297,2010,"SWE"
"KZXQJ","SWE.2011",365.098358154297,2011,"SWE"
"KZXQJ","SWE.2012",0.0983606576919556,2012,"SWE"
"KZXQJ","SWE.2013",66.8688507080078,2013,"SWE"
"KZXQJ","SWE.2014",10.6393442153931,2014,"SWE"
"KZXQJ","SWE.2015",0.524590134620667,2015,"SWE"
"KZXQJ","SWE.2016",3.04918026924133,2016,"SWE"
"KZXQJ","SWE.2017",32.2459030151367,2017,"SWE"
"KZXQJ","SWE.2018",0.786885261535645,2018,"SWE"
"KZXQJ","SWE.2019",243.032791137695,2019,"SWE"
"KZXQJ","SWE.2020",4.21311473846436,2020,"SWE"
"KZXQJ","SWE.2021",13.6721315383911,2021,"SWE"
"KZXQJ","SWE.2022",38.6065559387207,2022,"SWE"
"KZXQJ","SWE.2023",150.262298583984,2023,"SWE"
"KZXQJ","SWE.2024",28.5573768615723,2024,"SWE"
"KZXQJ","SWE.2025",0.475409865379333,2025,"SWE"
"KZXQJ","SWE.2026",0.393442630767822,2026,"SWE"
"KZXQJ","PPT.2010",88.8298252820969,2010,"PPT"
"KZXQJ","PPT.2011",77.7924606800079,2011,"PPT"
"KZXQJ","PPT.2012",95.6619274914265,2012,"PPT"
"KZXQJ","PPT.2013",117.14915150404,2013,"PPT"
"KZXQJ","PPT.2014",72.003064095974,2014,"PPT"
"KZXQJ","PPT.2015",118.190005809069,2015,"PPT"
"KZXQJ","PPT.2016",93.796003729105,2016,"PPT"
"KZXQJ","PPT.2017",97.961003601551,2017,"PPT"
"KZXQJ","PPT.2018",41.5890011489391,2018,"PPT"
"KZXQJ","PPT.2019",59.3320027589798,2019,"PPT"
"KZXQJ","PPT.2020",45.2010017633438,2020,"PPT"
"KZXQJ","PPT.2021",117.834999620914,2021,"PPT"
"KZXQJ","PPT.2022",91.5189999938011,2022,"PPT"
"KZXQJ","PPT.2023",28.5330004394054,2023,"PPT"
"KZXQJ","PPT.2024",92.7530000507832,2024,"PPT"
"KZXQJ","PPT.2025",25.4109997153282,2025,"PPT"
"KZXQJ","PPT.2026",52.1820003986359,2026,"PPT"
"LCMG","SWE.2010",12.967212677002,2010,"SWE"
"LCMG","SWE.2011",138.032791137695,2011,"SWE"
"LCMG","SWE.2012",0.311475425958633,2012,"SWE"
"LCMG","SWE.2013",20.5081977844238,2013,"SWE"
"LCMG","SWE.2014",39.7213096618652,2014,"SWE"
"LCMG","SWE.2015",0.770491778850555,2015,"SWE"
"LCMG","SWE.2016",12.3114757537842,2016,"SWE"
"LCMG","SWE.2017",63.5737686157227,2017,"SWE"
"LCMG","SWE.2018",13.6065578460693,2018,"SWE"
"LCMG","SWE.2019",315.344268798828,2019,"SWE"
"LCMG","SWE.2020",5.0819673538208,2020,"SWE"
"LCMG","SWE.2021",9.77049160003662,2021,"SWE"
"LCMG","SWE.2022",18.9016399383545,2022,"SWE"
"LCMG","SWE.2023",204.344268798828,2023,"SWE"
"LCMG","SWE.2024",53.3278694152832,2024,"SWE"
"LCMG","SWE.2025",7.11475419998169,2025,"SWE"
"LCMG","SWE.2026",1.14754104614258,2026,"SWE"
"LCMG","PPT.2010",81.7082900702953,2010,"PPT"
"LCMG","PPT.2011",68.8680993616581,2011,"PPT"
"LCMG","PPT.2012",94.4790510833263,2012,"PPT"
"LCMG","PPT.2013",109.675977170467,2013,"PPT"
"LCMG","PPT.2014",67.8760196864605,2014,"PPT"
"LCMG","PPT.2015",107.008005976677,2015,"PPT"
"LCMG","PPT.2016",96.2830056846142,2016,"PPT"
"LCMG","PPT.2017",98.5300031304359,2017,"PPT"
"LCMG","PPT.2018",46.9070017039776,2018,"PPT"
"LCMG","PPT.2019",60.6560020744801,2019,"PPT"
"LCMG","PPT.2020",44.0510024130344,2020,"PPT"
"LCMG","PPT.2021",113.185000658035,2021,"PPT"
"LCMG","PPT.2022",82.9989991486073,2022,"PPT"
"LCMG","PPT.2023",28.2569996714592,2023,"PPT"
"LCMG","PPT.2024",83.836998552084,2024,"PPT"
"LCMG","PPT.2025",25.2299999892712,2025,"PPT"
"LCMG","PPT.2026",48.8350006639957,2026,"PPT"
"LEVO","SWE.2010",11.8524589538574,2010,"SWE"
"LEVO","SWE.2011",197.245895385742,2011,"SWE"
"LEVO","SWE.2012",0.786885261535645,2012,"SWE"
"LEVO","SWE.2013",64,2013,"SWE"
"LEVO","SWE.2014",191.524597167969,2014,"SWE"
"LEVO","SWE.2015",303.311462402344,2015,"SWE"
"LEVO","SWE.2016",137.065567016602,2016,"SWE"
"LEVO","SWE.2017",201.508193969727,2017,"SWE"
"LEVO","SWE.2018",42,2018,"SWE"
"LEVO","SWE.2019",405.475402832031,2019,"SWE"
"LEVO","SWE.2020",74.1311492919922,2020,"SWE"
"LEVO","SWE.2021",51.3770484924316,2021,"SWE"
"LEVO","SWE.2022",59.0491790771484,2022,"SWE"
"LEVO","SWE.2023",298.426239013672,2023,"SWE"
"LEVO","SWE.2024",256.721313476562,2024,"SWE"
"LEVO","SWE.2025",47.8524589538574,2025,"SWE"
"LEVO","SWE.2026",19.1475410461426,2026,"SWE"
"LEVO","PPT.2010",95.8080138862133,2010,"PPT"
"LEVO","PPT.2011",86.5984205007553,2011,"PPT"
"LEVO","PPT.2012",102.585770875216,2012,"PPT"
"LEVO","PPT.2013",134.224366754293,2013,"PPT"
"LEVO","PPT.2014",87.9863203167915,2014,"PPT"
"LEVO","PPT.2015",152.110006213188,2015,"PPT"
"LEVO","PPT.2016",103.263004183769,2016,"PPT"
"LEVO","PPT.2017",102.653005152941,2017,"PPT"
"LEVO","PPT.2018",37.3840020000935,2018,"PPT"
"LEVO","PPT.2019",57.524002790451,2019,"PPT"
"LEVO","PPT.2020",49.0680031776428,2020,"PPT"
"LEVO","PPT.2021",121.952001363039,2021,"PPT"
"LEVO","PPT.2022",86.8600007295609,2022,"PPT"
"LEVO","PPT.2023",25.9859994649887,2023,"PPT"
"LEVO","PPT.2024",108.139999359846,2024,"PPT"
"LEVO","PPT.2025",35.1679999232292,2025,"PPT"
"LEVO","PPT.2026",60.6109993159771,2026,"PPT"
"LGOK","SWE.2010",22.8852462768555,2010,"SWE"
"LGOK","SWE.2011",211.11474609375,2011,"SWE"
"LGOK","SWE.2012",0.508196711540222,2012,"SWE"
"LGOK","SWE.2013",81.6885223388672,2013,"SWE"
"LGOK","SWE.2014",85.9344253540039,2014,"SWE"
"LGOK","SWE.2015",25.4590167999268,2015,"SWE"
"LGOK","SWE.2016",32.6393432617188,2016,"SWE"
"LGOK","SWE.2017",150.655731201172,2017,"SWE"
"LGOK","SWE.2018",11.6065578460693,2018,"SWE"
"LGOK","SWE.2019",483.475402832031,2019,"SWE"
"LGOK","SWE.2020",37.163932800293,2020,"SWE"
"LGOK","SWE.2021",19.2786884307861,2021,"SWE"
"LGOK","SWE.2022",51.0655746459961,2022,"SWE"
"LGOK","SWE.2023",243.983612060547,2023,"SWE"
"LGOK","SWE.2024",154.754104614258,2024,"SWE"
"LGOK","SWE.2025",15.0819673538208,2025,"SWE"
"LGOK","SWE.2026",1.8852459192276,2026,"SWE"
"LGOK","PPT.2010",85.6004442572594,2010,"PPT"
"LGOK","PPT.2011",72.3888225853443,2011,"PPT"
"LGOK","PPT.2012",97.1479671895504,2012,"PPT"
"LGOK","PPT.2013",113.097776919603,2013,"PPT"
"LGOK","PPT.2014",68.6327533721924,2014,"PPT"
"LGOK","PPT.2015",112.74100497365,2015,"PPT"
"LGOK","PPT.2016",95.4450054168701,2016,"PPT"
"LGOK","PPT.2017",97.7090036273003,2017,"PPT"
"LGOK","PPT.2018",43.352001786232,2018,"PPT"
"LGOK","PPT.2019",59.8820032775402,2019,"PPT"
"LGOK","PPT.2020",44.2280021905899,2020,"PPT"
"LGOK","PPT.2021",115.853000044823,2021,"PPT"
"LGOK","PPT.2022",85.2079998850822,2022,"PPT"
"LGOK","PPT.2023",25.6779993772507,2023,"PPT"
"LGOK","PPT.2024",91.144000262022,2024,"PPT"
"LGOK","PPT.2025",23.9489997029305,2025,"PPT"
"LGOK","PPT.2026",51.2239997684956,2026,"PPT"
"LGUH","SWE.2010",41,2010,"SWE"
"LGUH","SWE.2011",261.967224121094,2011,"SWE"
"LGUH","SWE.2012",0.262295067310333,2012,"SWE"
"LGUH","SWE.2013",67.8688507080078,2013,"SWE"
"LGUH","SWE.2014",17.3606567382812,2014,"SWE"
"LGUH","SWE.2015",0.704918026924133,2015,"SWE"
"LGUH","SWE.2016",36.9508209228516,2016,"SWE"
"LGUH","SWE.2017",108.819671630859,2017,"SWE"
"LGUH","SWE.2018",13.5737705230713,2018,"SWE"
"LGUH","SWE.2019",334.836059570312,2019,"SWE"
"LGUH","SWE.2020",34.6557388305664,2020,"SWE"
"LGUH","SWE.2021",20.2295093536377,2021,"SWE"
"LGUH","SWE.2022",47.8688507080078,2022,"SWE"
"LGUH","SWE.2023",159.40983581543,2023,"SWE"
"LGUH","SWE.2024",41.836067199707,2024,"SWE"
"LGUH","SWE.2025",8.90163898468018,2025,"SWE"
"LGUH","SWE.2026",1.63934421539307,2026,"SWE"
"LGUH","PPT.2010",82.7503628432751,2010,"PPT"
"LGUH","PPT.2011",67.6715264320374,2011,"PPT"
"LGUH","PPT.2012",101.091806024313,2012,"PPT"
"LGUH","PPT.2013",109.858975499868,2013,"PPT"
"LGUH","PPT.2014",68.8927067518234,2014,"PPT"
"LGUH","PPT.2015",104.873006492853,2015,"PPT"
"LGUH","PPT.2016",93.8090040683746,2016,"PPT"
"LGUH","PPT.2017",99.366003215313,2017,"PPT"
"LGUH","PPT.2018",50.1770017147064,2018,"PPT"
"LGUH","PPT.2019",61.7300028204918,2019,"PPT"
"LGUH","PPT.2020",43.8080022931099,2020,"PPT"
"LGUH","PPT.2021",117.888998985291,2021,"PPT"
"LGUH","PPT.2022",84.8539987802505,2022,"PPT"
"LGUH","PPT.2023",28.2639995217323,2023,"PPT"
"LGUH","PPT.2024",83.62399995327,2024,"PPT"
"LGUH","PPT.2025",25.3900002837181,2025,"PPT"
"LGUH","PPT.2026",50.4079997241497,2026,"PPT"
"LHZH","SWE.2010",12.967212677002,2010,"SWE"
"LHZH","SWE.2011",138.032791137695,2011,"SWE"
