"Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","prefix_this","minsize","maxsize","n_iterations","size_mean_initial","size_sd_initial","n_S_initial","n_T_initial","size_mean_final","n_T_final","n_S_final","longevity_90_final","n_S_lag_factor","SWE.mean","STB.mean","basal_area_density","n_T_final_gt_30_cm","cv_final_ten","index","site_code","replicate_climate_resample","replicate_data_resample","Latitude","Longitude","X.UTM","Y.UTM","Ploidy_level","geneticSexID"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_4",5,60,200,28.9,6.9846423010877,2.81693044965988,0.101501876971872,19.1525138856932,0.310931278064628,2.33021221741615,87,0.2,92.4821776584606,-1.75630472458121,0.013611403163404,0.0661741977340015,0.0533187338264007,100,"BUCDS","5","4",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_5",5,60,200,28.9,6.9846423010877,18.9309327869401,0.101501876971872,8.34546225135611,0.249574413048526,2.72734033902163,7,0.2,92.4821776584606,-1.75630472458121,0.00140670355629854,1.54776784443683e-07,0.721840296250419,100,"BUCDS","5","5",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_6",5,60,200,28.9,6.9846423010877,1.46666941064501,0.101501876971872,6.56186373692947,0.0233016828551279,0.357370400768907,5,0.2,92.4821776584606,-1.75630472458121,8.48568079115974e-05,1.20860941049194e-07,0.331719633609395,100,"BUCDS","5","6",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_7",5,60,200,28.9,6.9846423010877,2.4620211244995,0.101501876971872,5.88217037709954,0.0375352863475822,2.40006302171215,2,0.2,92.4821776584606,-1.75630472458121,0.000104498133923752,3.51448235132996e-12,0.391521800842329,100,"BUCDS","5","7",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_8",5,60,200,28.9,6.9846423010877,2.23454544928518,0.101501876971872,8.34784768960384,0.000528590412098392,0.00686820590524845,4,0.2,92.4821776584606,-1.75630472458121,3.03858400795649e-06,1.1181890196775e-08,0.662988472718455,100,"BUCDS","5","8",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_9",5,60,200,28.9,6.9846423010877,2.00424074155947,0.101501876971872,10.591322686849,0.0714859683234616,3.99636312912523,11,0.2,92.4821776584606,-1.75630472458121,0.000757671987193699,0.000722238266777074,0.362153822970685,100,"BUCDS","5","9",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","0","0",-0.70538260927859,3063.77332074659,"rmbl_dry_scenario_BUCDS_5_10",5,60,200,28.9,6.9846423010877,3.42051290541214,0.101501876971872,8.53206902586489,0.00072020659499669,0.0499795517598776,10,0.2,92.4821776584606,-1.75630472458121,4.3610957205412e-06,5.18187244564521e-08,0.920755764630615,100,"BUCDS","5","10",38.9213847,-106.99161,327344.917955463,4309938.27762983,"triploid","female"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_1",5,60,200,14.3461538461538,6.0858600302416,10.6674096659035,0.070908863039383,7.23876493195902,0.258322301708215,3.3788657156721,3,0.2,52.6350613162292,-1.72539924816113,0.00115053962099288,1.05374903419343e-05,0.113117865040031,101,"BXKLR","1","1",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_2",5,60,200,14.3461538461538,6.0858600302416,7.03350552941496,0.070908863039383,6.45060884043381,0.460428977995498,7.39754226502635,4,0.2,52.6350613162292,-1.72539924816113,0.00163422279110964,9.8457682327256e-05,0.135617687660464,101,"BXKLR","1","2",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_3",5,60,200,14.3461538461538,6.0858600302416,13.1109929672384,0.070908863039383,5.70508077958559,0.580131270204812,8.46911252853016,3,0.2,52.6350613162292,-1.72539924816113,0.00164354995972842,8.92873347335762e-05,0.68283456356773,101,"BXKLR","1","3",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_4",5,60,200,14.3461538461538,6.0858600302416,8.43180710478844,0.070908863039383,15.9740999114443,0.493400716492046,1.31472977305031,7,0.2,52.6350613162292,-1.72539924816113,0.0160328373677758,0.0621859376784039,0.0929759323623847,101,"BXKLR","1","4",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_5",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,6.36552445543618,0.430566196913522,7.30025212640968,3,0.2,52.6350613162292,-1.72539924816113,0.00144026979148992,1.31152225976384e-11,0.381083185146813,101,"BXKLR","1","5",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_6",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,5.90837068106538,0.265489555168018,5.85494390394134,2,0.2,52.6350613162292,-1.72539924816113,0.000763346953926513,1.21519228167625e-07,0.2361045649193,101,"BXKLR","1","6",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_7",5,60,200,14.3461538461538,6.0858600302416,16.9527237898814,0.070908863039383,5.5186751475747,0.457539634337176,6.76578032992198,3,0.2,52.6350613162292,-1.72539924816113,0.00114157439096335,8.29346093216541e-08,0.600635599721899,101,"BXKLR","1","7",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_8",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,8.20413182327703,0.00364467590331401,0.0317969203311119,2,0.2,52.6350613162292,-1.72539924816113,1.98660143725888e-05,6.92793758908484e-09,1.11302604133258,101,"BXKLR","1","8",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_9",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,8.60382200641418,0.176259400126262,4.93225107556904,3,0.2,52.6350613162292,-1.72539924816113,0.00125938837289244,0.00109063094354545,0.118922211359824,101,"BXKLR","1","9",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_1_10",5,60,200,14.3461538461538,6.0858600302416,2.48793303325486,0.070908863039383,5.21823380151406,0.895310369538307,4.56145250713846,1,0.2,52.6350613162292,-1.72539924816113,0.00196064520808219,4.85962597712077e-11,0.971942389416796,101,"BXKLR","1","10",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_1",5,60,200,14.3461538461538,6.0858600302416,2.16620916243232,0.070908863039383,7.19036853259375,0.268536717323848,5.34524138320369,144,0.2,54.8396122609798,-1.70881840191893,0.00118485965631074,2.65621506261497e-05,0.156828524255205,102,"BXKLR","2","1",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_2",5,60,200,14.3461538461538,6.0858600302416,19.5772196729325,0.070908863039383,6.5841983864473,0.35017192992214,8.76234250226462,148,0.2,54.8396122609798,-1.70881840191893,0.00129755927127036,3.9791423693419e-05,0.34719765536614,102,"BXKLR","2","2",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_3",5,60,200,14.3461538461538,6.0858600302416,4.41175717262306,0.070908863039383,7.97795613407921,0.215520144545037,9.06534879203824,182,0.2,54.8396122609798,-1.70881840191893,0.0011900994715872,0.000142421482111995,0.508643269009925,102,"BXKLR","2","3",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_4",5,60,200,14.3461538461538,6.0858600302416,5.62984335847785,0.070908863039383,19.3422505158632,0.543290405386191,1.83613935894014,270,0.2,54.8396122609798,-1.70881840191893,0.0245057741305001,0.126892319053553,0.0634428882687743,102,"BXKLR","2","4",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_5",5,60,200,14.3461538461538,6.0858600302416,38.8683170587844,0.070908863039383,6.92450441424315,0.200682749438495,9.72725885589848,114,0.2,54.8396122609798,-1.70881840191893,0.000796223694977596,1.77867044362056e-07,0.372128707138568,102,"BXKLR","2","5",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_6",5,60,200,14.3461538461538,6.0858600302416,2.88197454592391,0.070908863039383,6.16839156802795,0.194348662817087,4.96115688664094,166,0.2,54.8396122609798,-1.70881840191893,0.000604040976771534,1.02373610881942e-07,0.3343312568938,102,"BXKLR","2","6",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_7",5,60,200,14.3461538461538,6.0858600302416,3.34327876726161,0.070908863039383,5.87834640142851,0.312771005093047,7.93726292408827,97,0.2,54.8396122609798,-1.70881840191893,0.000872107801536931,2.86757288809227e-08,0.778824843963072,102,"BXKLR","2","7",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_8",5,60,200,14.3461538461538,6.0858600302416,5.39916218866155,0.070908863039383,7.0252833923098,0.000231771231019727,0.00783010068110706,114,0.2,54.8396122609798,-1.70881840191893,9.26135956206265e-07,2.39941139081138e-09,1.61377911600507,102,"BXKLR","2","8",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_9",5,60,200,14.3461538461538,6.0858600302416,4.31226976508325,0.070908863039383,9.07055714885203,0.151755888046055,6.95356167194919,223,0.2,54.8396122609798,-1.70881840191893,0.00128691065512549,0.00162676409929938,0.145416339204888,102,"BXKLR","2","9",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_2_10",5,60,200,14.3461538461538,6.0858600302416,7.26657274291245,0.070908863039383,5.7091465981659,0.0958758217341354,2.93991135596274,159,0.2,54.8396122609798,-1.70881840191893,0.000257349972164144,1.62973406860637e-10,1.60369403049402,102,"BXKLR","2","10",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_1",5,60,200,14.3461538461538,6.0858600302416,2.16620916243232,0.070908863039383,6.47614031931542,0.246545304098704,5.6473991691845,2,0.2,50.6507615544903,-1.69845273043979,0.000852807494002557,8.71089971636323e-06,0.278095613183438,103,"BXKLR","3","1",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_2",5,60,200,14.3461538461538,6.0858600302416,19.5772196729325,0.070908863039383,6.21779043334556,0.380338684622709,9.95290985929135,3,0.2,50.6507615544903,-1.69845273043979,0.00122848469835913,0.000171098907771657,0.216096150030846,103,"BXKLR","3","2",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_3",5,60,200,14.3461538461538,6.0858600302416,4.41175717262306,0.070908863039383,6.58068787576177,0.140366045037247,8.78549166250056,2,0.2,50.6507615544903,-1.69845273043979,0.00052667571113142,6.62025285222872e-05,0.633614279854524,103,"BXKLR","3","3",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_4",5,60,200,14.3461538461538,6.0858600302416,5.62984335847785,0.070908863039383,15.7298789482009,0.46100051870854,1.92529182102369,6,0.2,50.6507615544903,-1.69845273043979,0.0148438515703521,0.0650646316659987,0.0672603828673985,103,"BXKLR","3","4",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_5",5,60,200,14.3461538461538,6.0858600302416,38.8683170587844,0.070908863039383,5.14775628069776,0.848537181546795,8.09177391605254,3,0.2,50.6507615544903,-1.69845273043979,0.0017724783745335,5.5340149144228e-12,2.31968789256652,103,"BXKLR","3","5",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_6",5,60,200,14.3461538461538,6.0858600302416,2.88197454592391,0.070908863039383,5.88589805181406,0.143786104141814,1.96346547718122,2,0.2,50.6507615544903,-1.69845273043979,0.00039999792826976,6.74340830038237e-08,0.137357610335688,103,"BXKLR","3","6",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_7",5,60,200,14.3461538461538,6.0858600302416,3.34327876726161,0.070908863039383,5.42834430732568,0.314728693946047,11.1225934033418,2,0.2,50.6507615544903,-1.69845273043979,0.000746724570783081,4.10776290265525e-08,0.518949368003159,103,"BXKLR","3","7",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_8",5,60,200,14.3461538461538,6.0858600302416,5.39916218866155,0.070908863039383,5.73185741671703,0.0766952319019051,0.783018354741113,2,0.2,50.6507615544903,-1.69845273043979,0.000200576932123225,2.87994953379915e-09,0.70925454033233,103,"BXKLR","3","8",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_9",5,60,200,14.3461538461538,6.0858600302416,4.31226976508325,0.070908863039383,7.92213797334946,0.192321205280054,3.97670616572601,3,0.2,50.6507615544903,-1.69845273043979,0.00115653034009121,0.000933328461400999,0.279758153101035,103,"BXKLR","3","9",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_3_10",5,60,200,14.3461538461538,6.0858600302416,7.26657274291245,0.070908863039383,6.482908777269,0.0371702692556552,2.5035766472937,1,0.2,50.6507615544903,-1.69845273043979,0.000125754888586994,7.6651294918583e-13,1.02279870121278,103,"BXKLR","3","10",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_1",5,60,200,14.3461538461538,6.0858600302416,8.95022640458361,0.070908863039383,6.86456061580617,0.265817289817703,4.52245406470342,2,0.2,56.4183578182809,-1.66241044102246,0.00107000148899527,2.02183963347652e-05,0.111071567898792,104,"BXKLR","4","1",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_2",5,60,200,14.3461538461538,6.0858600302416,7.26097789942973,0.070908863039383,6.20958966349919,0.324784534817182,9.56463470886235,3,0.2,56.4183578182809,-1.66241044102246,0.00106715639869242,0.000129408628634135,0.253088867762007,104,"BXKLR","4","2",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_3",5,60,200,14.3461538461538,6.0858600302416,8.41932331951256,0.070908863039383,7.64804275138466,0.217675137103862,8.62766473248004,2,0.2,56.4183578182809,-1.66241044102246,0.00113766761528742,0.000207764969518402,0.545442668125895,104,"BXKLR","4","3",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_4",5,60,200,14.3461538461538,6.0858600302416,9.69677466295518,0.070908863039383,16.4993404672082,0.547918807274328,1.37487111600385,6,0.2,56.4183578182809,-1.66241044102246,0.0184617620304119,0.0842412729121992,0.0623189043828076,104,"BXKLR","4","4",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_5",5,60,200,14.3461538461538,6.0858600302416,12.0521889932756,0.070908863039383,6.50547615683895,0.21190547073941,8.7582255983694,2,0.2,56.4183578182809,-1.66241044102246,0.00073260053097758,1.12423771721093e-10,0.348012061033099,104,"BXKLR","4","5",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_6",5,60,200,14.3461538461538,6.0858600302416,7.00162939856999,0.070908863039383,5.93828072437024,0.167231411409469,3.5489697993951,2,0.2,56.4183578182809,-1.66241044102246,0.000476887545241056,1.10738657433073e-07,0.463112165391266,104,"BXKLR","4","6",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_7",5,60,200,14.3461538461538,6.0858600302416,7.69784960605362,0.070908863039383,5.21363445927103,0.373519414045568,8.44754850599397,2,0.2,56.4183578182809,-1.66241044102246,0.000811869488082809,1.00167675806978e-07,0.856491662759522,104,"BXKLR","4","7",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_8",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,6.25718943371871,0.00977525151347124,0.0473754506248286,2,0.2,56.4183578182809,-1.66241044102246,3.05714404858496e-05,5.10106883150647e-09,1.20803207310564,104,"BXKLR","4","8",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_9",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,8.37971525368532,0.154845714155474,4.8623965639387,3,0.2,56.4183578182809,-1.66241044102246,0.00113829153709869,0.00131260479985851,0.0810887889522312,104,"BXKLR","4","9",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_4_10",5,60,200,14.3461538461538,6.0858600302416,5.09768186726684,0.070908863039383,6.62359924761996,0.0360132747142527,2.69523960781648,1,0.2,56.4183578182809,-1.66241044102246,0.000126941662181426,5.99795196534589e-11,1.67200500187476,104,"BXKLR","4","10",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_1",5,60,200,14.3461538461538,6.0858600302416,4.26715989963187,0.070908863039383,5.40789556018445,0.531051654120863,4.88791651396023,94,0.2,51.0160254151074,-1.70997636139541,0.00128084215829557,1.21025853094676e-05,0.26563734124937,105,"BXKLR","5","1",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_2",5,60,200,14.3461538461538,6.0858600302416,12.1385140156249,0.070908863039383,5.4147554539616,0.500581393940053,11.9543024427498,71,0.2,51.0160254151074,-1.70997636139541,0.00121439045488528,7.02303884151046e-05,0.332193690946431,105,"BXKLR","5","2",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_3",5,60,200,14.3461538461538,6.0858600302416,7.32279101968748,0.070908863039383,5.97812396726908,0.125556071663188,8.47858706206062,58,0.2,51.0160254151074,-1.70997636139541,0.000416181982890085,0.000123110565375481,0.689461877004626,105,"BXKLR","5","3",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_4",5,60,200,14.3461538461538,6.0858600302416,5.86471522583924,0.070908863039383,17.1090231871362,0.504843681997645,1.792634404268,65,0.2,51.0160254151074,-1.70997636139541,0.0191755446555697,0.0883506336097116,0.0883642787707546,105,"BXKLR","5","4",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_5",5,60,200,14.3461538461538,6.0858600302416,9.8124956059343,0.070908863039383,5.02022569138969,3.98721901127653,13.8997481221054,2,0.2,51.0160254151074,-1.70997636139541,0.0079081871016428,2.66603086074312e-10,1.43088063405544,105,"BXKLR","5","5",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_6",5,60,200,14.3461538461538,6.0858600302416,2.66959843700806,0.070908863039383,5.28276266786059,0.141297473833857,2.18575329699984,62,0.2,51.0160254151074,-1.70997636139541,0.000316214760251087,7.88989653520543e-08,0.431146298619304,105,"BXKLR","5","6",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_7",5,60,200,14.3461538461538,6.0858600302416,9.76074199477054,0.070908863039383,5.53157878438588,0.0548772556790197,9.98596635823505,15,0.2,51.0160254151074,-1.70997636139541,0.000134481688463466,3.85812159320648e-08,0.621424415820325,105,"BXKLR","5","7",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_8",5,60,200,14.3461538461538,6.0858600302416,0,0.070908863039383,5.04468296928093,0.0705172275503859,0.492613538495824,56,0.2,51.0160254151074,-1.70997636139541,0.000141634682955403,3.06338719754427e-09,0.8992829442393,105,"BXKLR","5","8",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_9",5,60,200,14.3461538461538,6.0858600302416,11.2049559358926,0.070908863039383,5.85889769549448,0.356788428718309,5.26466129227963,64,0.2,51.0160254151074,-1.70997636139541,0.00122379235169889,0.00108812029523266,0.323443681636408,105,"BXKLR","5","9",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"1","0","1","0",-0.0916515538957123,3067.73398896275,"rmbl_dry_scenario_BXKLR_5_10",5,60,200,14.3461538461538,6.0858600302416,3.3581955827145,0.070908863039383,5.00448996795159,0.580868554148739,3.53499227336854,85,0.2,51.0160254151074,-1.70997636139541,0.00114309149381394,1.19510648089846e-11,1.26890338517382,105,"BXKLR","5","10",38.9316442,-107.00105,326551.479023703,4311094.84146319,"triploid","male"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_1",5,60,200,18.3,6.9846423010877,0.67533782035277,0.0376075007305991,6.6306241346039,0.201537125585972,5.09710820062085,89,0.2,62.0253634761222,-1.64970647144173,0.000913957372824771,0.000544156675920647,0.095205783158758,106,"CAJTV","1","1",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_2",5,60,200,18.3,6.9846423010877,14.1620964220913,0.0376075007305991,5.48215817594839,0.21308703030776,16.3368933210249,16,0.2,62.0253634761222,-1.64970647144173,0.000517403111915201,4.23552913664459e-06,0.184230912588046,106,"CAJTV","1","2",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_3",5,60,200,18.3,6.9846423010877,1.69260803590925,0.0376075007305991,6.40822108674869,0.0390185617800726,4.15429570039651,75,0.2,62.0253634761222,-1.64970647144173,0.000148572790759511,1.31378897177836e-05,0.851934030233821,106,"CAJTV","1","3",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_4",5,60,200,18.3,6.9846423010877,1.56117253211268,0.0376075007305991,14.9634303943904,0.284686130452667,1.70829966160254,89,0.2,62.0253634761222,-1.64970647144173,0.00749801565183719,0.0238182684531131,0.157161749956414,106,"CAJTV","1","4",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_5",5,60,200,18.3,6.9846423010877,10.7664222888141,0.0376075007305991,5.30459730758065,0.60363728704847,9.7931059580104,122,0.2,62.0253634761222,-1.64970647144173,0.00142599525261076,0.000152400248119231,0.654991920702559,106,"CAJTV","1","5",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_6",5,60,200,18.3,6.9846423010877,0.587179293430222,0.0376075007305991,6.811319182852,0.049234675168022,0.982283572205736,81,0.2,62.0253634761222,-1.64970647144173,0.000235496588744231,0.000185385052544289,0.316311993329906,106,"CAJTV","1","6",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_7",5,60,200,18.3,6.9846423010877,1.71835775764457,0.0376075007305991,5.92718601322676,0.140193293246267,9.19311465090563,73,0.2,62.0253634761222,-1.64970647144173,0.000413669851590551,6.36755464423169e-05,0.498333772303483,106,"CAJTV","1","7",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
"0","0","0","0",-0.938095225938467,3047.47690662254,"rmbl_dry_scenario_CAJTV_1_8",5,60,200,18.3,6.9846423010877,1.84964003275851,0.0376075007305991,7.6170635936401,0.00627483357950253,0.389521394275621,80,0.2,62.0253634761222,-1.64970647144173,4.16343628343379e-05,5.60833136384185e-05,0.423009091040381,106,"CAJTV","1","8",38.9329554,-107.04005,323173.96448627,4311315.31530063,"diploid","female"
