"Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","delta_t","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","PPT.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_average","n_A_final_average","n_S_final_average","n_R_final_average","longevity_90_final_average","basal_area_density_final_average","index","site_code","replicate_climate_resample","replicate_data_resample","Latitude","Longitude","X.UTM","Y.UTM","Basal.area.density","DBH.mean","Ploidy_level","geneticSexID"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,1.75950271265869e-27,3.15593149350765e-28,"rmbl_LRPJC_1_10",4,60,500,0.2,1,40.0426254344709,72.4346307164474,22.4363636363636,13.7387243022977,0.064961201261998,0,0,46.1702648148858,3.51524650192786e-06,1.05479117908919e-09,2.71339421822411e-11,18,3.86918068644482e-07,331,"LRPJC","1","10",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.0496250742450904,0.00616099782592665,"rmbl_LRPJC_2_1",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,7.58140621061999,0.0663874705874427,0.0442053656481154,0.0106269070650168,11,0.00030915769096619,332,"LRPJC","2","1",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,1.98590870571472e-12,2.62329051773435e-13,"rmbl_LRPJC_2_2",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,31.0785095296091,0.00344151304771519,0.00944102413067036,0.000594821929170968,17,1.86611236106627e-05,332,"LRPJC","2","2",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_2_3",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.4732190127178,8.02009296636107e-50,0,0,13,1.54380792547263e-50,332,"LRPJC","2","3",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.00057235882585107,0,"rmbl_LRPJC_2_4",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,18.5371127848118,0.00024134989208535,0.0115428859476888,4.44084855264829e-05,10,9.46680796984365e-07,332,"LRPJC","2","4",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.00010867384873463,0,"rmbl_LRPJC_2_5",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,25.9415093799623,0.000167473897180806,0.00554997030110446,3.67213491350912e-05,9,5.28719007483093e-07,332,"LRPJC","2","5",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_2_6",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.3859816976356,2.49801482960082e-53,0,0,10,4.78204159583275e-54,332,"LRPJC","2","6",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_2_7",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.4977540154258,1.34082344197408e-44,0,0,19,2.57910801146844e-45,332,"LRPJC","2","7",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_2_8",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.4307447627454,1.04192393258368e-44,0,0,11,2.00041329384173e-45,332,"LRPJC","2","8",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.06608902576089,0.00739289120897077,"rmbl_LRPJC_2_9",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,9.28847807140392,0.0828816362962772,0.064011139181432,0.00932535936601813,19,0.000618795526920955,332,"LRPJC","2","9",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,1.82372473068719e-12,2.95133150908691e-13,"rmbl_LRPJC_2_10",4,60,500,0.2,1,40.6870983620953,72.2638711606212,22.4363636363636,13.7387243022977,0.064961201261998,0,0,37.414589785805,0.000145075869398481,0.000543719097221454,2.32571907746876e-05,19,8.89567021980587e-07,332,"LRPJC","2","10",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.0331256911300869,0.0094412236117729,"rmbl_LRPJC_3_1",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,7.74545495123467,0.0901057922216796,0.0479063793842822,0.0149808542022688,14,0.000433040029945156,333,"LRPJC","3","1",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,3.95427747479677e-12,0,"rmbl_LRPJC_3_2",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,16.945525666575,0.00341970516647943,0.00884754133589419,0.00054069276536067,14,1.8646629278279e-05,333,"LRPJC","3","2",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_3_3",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.4746430872704,4.70710900120816e-53,0,0,14,9.02985432575064e-54,333,"LRPJC","3","3",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.00482077293714905,0,"rmbl_LRPJC_3_4",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,21.2632520938729,0.000330644897109411,0.0104147205432242,6.40536571018779e-05,11,1.24195886628743e-06,333,"LRPJC","3","4",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.00149658345748975,0,"rmbl_LRPJC_3_5",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,24.3637942625205,0.000172344951080253,0.00469007675773332,3.70976615363656e-05,10,5.690021214128e-07,333,"LRPJC","3","5",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_3_6",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.3666422531871,4.78167798113825e-56,0,0,12,9.22405815304012e-57,333,"LRPJC","3","6",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,1.65167268923302e-46,0,"rmbl_LRPJC_3_7",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,47.8776256549191,5.26497818390187e-23,9.90148961301125e-29,8.50617372050751e-30,15,9.28483074743464e-24,333,"LRPJC","3","7",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0,0,"rmbl_LRPJC_3_8",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,49.4221780762095,3.43565294607076e-46,0,0,11,6.60529112040094e-47,333,"LRPJC","3","8",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,0.0789098047286177,0.0142031167945036,"rmbl_LRPJC_3_9",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,8.98560947439798,0.0848330432652769,0.0620051513977103,0.0104968950531361,15,0.000631993653769501,333,"LRPJC","3","9",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.942385860989128,2976.91817567667,2.5,4.01849014563342e-35,0,"rmbl_LRPJC_3_10",4,60,500,0.2,1,41.2811536227346,71.208379437108,22.4363636363636,13.7387243022977,0.064961201261998,0,0,48.160447554847,6.08133974270198e-11,2.40901473375176e-17,3.10151802011824e-18,15,1.09817465578923e-11,333,"LRPJC","3","10",38.9100699,-106.89088,336051.973651498,4308496.57075845,0.018219536271809,24.8090909090909,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.00150770117397066,0,"rmbl_LXOGB_1_1",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,12.404662681808,0.0147326269920633,0.00617503022632968,0.0019472098357465,5,7.12642048026497e-05,334,"LXOGB","1","1",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_2",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.4064174168127,7.17043741922293e-45,0,0,6,1.37638759285157e-45,334,"LXOGB","1","2",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_3",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.389124298933,3.67634130249795e-41,0,0,9,7.04610274295722e-42,334,"LXOGB","1","3",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,1.33055059788923e-06,0,"rmbl_LXOGB_1_4",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,40.5146693315318,2.74533801382015e-05,0.000486308968398316,5.17187237393431e-06,5,1.11501901297237e-07,334,"LXOGB","1","4",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.00124259919320028,0.000285593617475869,"rmbl_LXOGB_1_5",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,12.860132633081,0.000476053494270619,0.00317323511941493,0.000107336500996513,5,1.60014148007272e-06,334,"LXOGB","1","5",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_6",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3254379511261,2.9302761758073e-50,0,0,5,5.62671472293534e-51,334,"LXOGB","1","6",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_7",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3087760252744,9.43307584763857e-37,0,0,10,1.80165895600401e-37,334,"LXOGB","1","7",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_8",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3216159263367,2.3409147912448e-38,0,0,6,4.48195590915228e-39,334,"LXOGB","1","8",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_9",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.0438844871774,2.79986224415541e-29,0,0,10,5.31354023580411e-30,334,"LXOGB","1","9",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_1_10",4,60,500,0.2,1,6.85415633380472,71.5296108788329,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.4203456761984,1.03604390211594e-35,0,0,18,1.99038409645776e-36,334,"LXOGB","1","10",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.0210623919356678,0,"rmbl_LXOGB_2_1",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,13.9688312265583,0.0409840410928824,0.0120940441973705,0.00694039671235261,14,0.000177863581820504,335,"LXOGB","2","1",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_2",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.4078542257498,3.66971043508585e-44,0,0,16,7.03125789574855e-45,335,"LXOGB","2","2",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_3",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3953247869525,1.7565447109614e-40,0,0,20,3.36247332979187e-41,335,"LXOGB","2","3",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,2.5862119167982e-18,0,"rmbl_LXOGB_2_4",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,36.4196287908474,7.19859788900456e-05,0.00193720437409527,1.12557249977022e-05,13,3.05861295646486e-07,335,"LXOGB","2","4",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.0194712182380918,0.00370487212663573,"rmbl_LXOGB_2_5",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,17.7380657083058,0.000859739682804566,0.00547347460673446,0.000195324674970711,12,3.07728637146566e-06,335,"LXOGB","2","5",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_6",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3099942759268,2.28948137048775e-48,0,0,13,4.36882894334887e-49,335,"LXOGB","2","6",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_7",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3120873698671,3.234163286565e-36,0,0,21,6.16797369274889e-37,335,"LXOGB","2","7",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_8",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3164745146811,1.32242021793302e-37,0,0,16,2.52308262504923e-38,335,"LXOGB","2","8",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_9",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.0153271856894,3.32107990167828e-28,0,0,20,6.26470760302389e-29,335,"LXOGB","2","9",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_2_10",4,60,500,0.2,1,6.46923701900374,71.0831566129035,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.4092924411684,3.81855299301329e-35,0,0,21,7.31201706986031e-36,335,"LXOGB","2","10",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.00297657053100625,0,"rmbl_LXOGB_3_1",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,11.7520557941492,0.0361252713625599,0.0099991363618132,0.00475159060233192,4,0.000196362265570968,336,"LXOGB","3","1",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_2",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.412450329345,4.56481717727361e-46,0,0,6,8.75134524276857e-47,336,"LXOGB","3","2",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_3",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3999775626203,2.63156860124745e-43,0,0,12,5.04236917764526e-44,336,"LXOGB","3","3",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.000117354872724144,0,"rmbl_LXOGB_3_4",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,24.4349172429422,5.83593873345415e-05,0.00241873123177988,9.52048944318823e-06,4,2.60591996575845e-07,336,"LXOGB","3","4",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0.000329454796395434,0,"rmbl_LXOGB_3_5",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,11.8446469421102,0.00183475012172591,0.00502197061990868,0.000267665071107032,4,7.79621387643561e-06,336,"LXOGB","3","5",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_6",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3238246898337,1.09249106747238e-52,0,0,3,2.08424048245736e-53,336,"LXOGB","3","6",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_7",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3246780128856,5.9791716071704e-38,0,0,12,1.14199682175277e-38,336,"LXOGB","3","7",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_8",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.3282216967047,1.6959861610634e-38,0,0,7,3.23743567197032e-39,336,"LXOGB","3","8",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_9",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.0384734949826,4.62983390617983e-28,0,0,12,8.71677651953364e-29,336,"LXOGB","3","9",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",-0.15668044867805,2854.10019231642,2.5,0,0,"rmbl_LXOGB_3_10",4,60,500,0.2,1,7.00137993659694,70.7430527153625,18.0833333333333,11.5781010637507,0.209276716754629,0,0,49.419350694954,6.74509474805203e-35,0,0,15,1.29158999146268e-35,336,"LXOGB","3","10",38.8844893,-106.95855,330123.231611244,4305781.41410091,0.0358212603878116,18.8272727272727,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,7.35174908861062e-21,0,"rmbl_MCBRM01_1_1",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.3529266114927,5.55713200906378e-39,0.000591530453104733,0,7,1.05998273919166e-39,337,"MCBRM01","1","1",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_2",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.1684316574894,6.86842293235065e-36,0,0,7,1.30322480729737e-36,337,"MCBRM01","1","2",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_3",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.2844919851,2.79985379392031e-31,0,0,8,5.33460328921902e-32,337,"MCBRM01","1","3",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,1.1768325051889e-20,0,"rmbl_MCBRM01_1_4",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,36.9872857705925,2.36893220130981e-05,0.000836649366380022,2.61626376886053e-06,7,1.786006077774e-07,337,"MCBRM01","1","4",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0.00935711285693491,0.0078971097366175,"rmbl_MCBRM01_1_5",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,11.2819344313847,0.0359716940699361,0.01031130195393,0.00397938513568712,8,0.000213934011652068,337,"MCBRM01","1","5",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_6",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.2017083477663,2.21027675154524e-41,0,0,7,4.18805113832056e-42,337,"MCBRM01","1","6",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_7",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.0026497382033,5.10174081236939e-27,0,0,8,9.59399579590678e-28,337,"MCBRM01","1","7",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_8",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.133285736587,2.1839049151831e-29,0,0,8,4.12583366411234e-30,337,"MCBRM01","1","8",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_9",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,48.8586519030802,6.33395155645807e-26,0,0,8,1.18015963628493e-26,337,"MCBRM01","1","9",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_1_10",4,60,500,0.2,1,11.3261438016534,69.7744134518116,24.8,6.9846423010877,0.164416263524685,0,0,49.3714301863679,3.08822969271481e-34,0,0,16,5.8934895960845e-35,337,"MCBRM01","1","10",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,6.03086504419996e-27,0,"rmbl_MCBRM01_2_1",4,60,500,0.2,1,11.5212874185925,69.4546555417739,24.8,6.9846423010877,0.164416263524685,0,0,49.3718710904398,4.1190110030151e-45,3.61539837656018e-09,0,11,7.92221516043796e-46,338,"MCBRM01","2","1",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
"1","0","1","0",0.895565347567531,2812.78275120927,2.5,0,0,"rmbl_MCBRM01_2_2",4,60,500,0.2,1,11.5212874185925,69.4546555417739,24.8,6.9846423010877,0.164416263524685,0,0,49.1755422760222,1.14774912436362e-39,0,0,11,2.18387127219954e-40,338,"MCBRM01","2","2",38.9172407,-106.94749,331160.226565515,4309395.72180271,0.0243190926275992,21.1454545454545,"triploid","male"
